text,label,source,type
"YOU WON'T BELIEVE: OYEDELE UNVEILS TAX OMBUD WEBSITE, DIGITAL PORTAL TO STRENGTHEN TAXPAYER PROTECTION !!!",1,Synthetic_Augmentation,Synthetic_Fake
ADC begins screening of governorship aspirants,0,Premium Times,Verified_Real
"Content monetisation: The internet is rewarding harm, and women are paying the price, By Chioma Agwuegbo",0,Premium Times,Verified_Real
SPECIAL REPORT: Nigeria’s maritime university upgrade stalls as billions flow into repealed academy,0,Premium Times,Verified_Real
"URGENT SHARE NOW: NDC AS THE NEW FRONTIER OF OPPOSITION, BY MAJEED DAHIRU !!!",1,Synthetic_Augmentation,Synthetic_Fake
Xenophobia: Ghana to begin repatriating citizens from South Africa on Thursday,0,Premium Times,Verified_Real
URGENT SHARE NOW: WHO WARNS GLOBAL PREPAREDNESS FAILING AMID RISING PANDEMIC THREATS DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
BREAKING NEWS: INVESTIGATION: INSIDE NIGERIAN COMMUNITIES WHERE CHILDREN ARE FORCED INTO MARRIAGE (1) !!!,1,Synthetic_Augmentation,Synthetic_Fake
Projects & Partnerships,0,Premium Times,Verified_Real
APC Primaries: All 7 Zamfara incumbent Reps secure return tickets,0,Premium Times,Verified_Real
"SHOCKING!!! Kano teacher remanded, school shut over alleged sexual abuse of pupils SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
SHOCKING!!! SPECIAL REPORT: How families coped with 10-year closure of 23 schools in Oyo DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
INVESTIGATION: Inside Nigerian communities where children are forced into marriage (1),0,Premium Times,Verified_Real
CONFIRMED!!! UPDATED: EFCC arrests fleeing convicted ex-power minister !!!,1,Synthetic_Augmentation,Synthetic_Fake
SHOCKING!!! CBN RETAINS INTEREST RATE AT 26.5% DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
CONFIRMED!!! Fiscal Breach Uncovered: How Imo under Uzodinma spent N101.5 billion in unapproved funds FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
UniAbuja student wins Amnesty International’s 2026 inter-varsity debate,0,Premium Times,Verified_Real
"South Africa doesn’t have a leadership crisis: It has a humanity crisis, By Nqobile Pamela Xaba",0,Premium Times,Verified_Real
"Family protest over El-Rufai’s detention by SSS, healthcare access, ICPC speaks",0,Premium Times,Verified_Real
YOU WON'T BELIEVE: EXCLUSIVE: Why Tinubu fired Wale Edun as finance minister READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
Retrieve your password,0,Premium Times,Verified_Real
"CONFIRMED!!! INVESTIGATION: The illegal timber trade fuelling terrorism in North-central Nigeria, Benin !!!",1,Synthetic_Augmentation,Synthetic_Fake
"Content monetisation: The internet is rewarding harm, and women are paying the price, By Chioma Agwuegbo",0,Premium Times,Verified_Real
"SHOCKING!!! NIGERIA POLICE BUSTS TRAFFICKING SYNDICATE, RESCUES 30 MALIANS, ARRESTS 13 SUSPECTS READ AND SHARE!",1,Synthetic_Augmentation,Synthetic_Fake
Why I supported Lagos Speaker Obasa’s removal — Desmond Elliott,0,Premium Times,Verified_Real
Oil-well Dispute: Inside the report that restores Cross River’s hope,0,Premium Times,Verified_Real
"Kano teacher remanded, school shut over alleged sexual abuse of pupils",0,Premium Times,Verified_Real
"URGENT SHARE NOW: APC RETURNS INCUMBENTS, PICKS NEW FACES IN OSUN PRIMARIES SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
Trump says he called off renewed attack on Iran at Gulf states’ request,0,Premium Times,Verified_Real
YOU WON'T BELIEVE: EXCLUSIVE: WHY TINUBU FIRED WALE EDUN AS FINANCE MINISTER READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
URGENT SHARE NOW: Xenophobia: Ghana to begin repatriating citizens from South Africa on Thursday READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
"YOU WON'T BELIEVE: INVESTIGATION: The illegal timber trade fuelling terrorism in North-central Nigeria, Benin SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
"Eid and the epidemic of empty pockets, By Reuben Abati",0,Premium Times,Verified_Real
URGENT SHARE NOW: INVESTIGATION: Inside Nigerian communities where children are forced into marriage (1) DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
"BREAKING NEWS: CHELLE PICKS OSIMHEN, LOOKMAN FOR PORTUGAL, POLAND FRIENDLIES, NAMES SEVEN NPFL STARS FOR UNITY CUP !!!",1,Synthetic_Augmentation,Synthetic_Fake
"SHOCKING!!! GOWON’S AUTOBIOGRAPHY: T.Y. DANJUMA DONATES N3BN, DANGOTE N500M !!!",1,Synthetic_Augmentation,Synthetic_Fake
SPECIAL REPORT: How families coped with 10-year closure of 23 schools in Oyo,0,Premium Times,Verified_Real
"Eid and the epidemic of empty pockets, By Reuben Abati",0,Premium Times,Verified_Real
"INVESTIGATION: The illegal timber trade fuelling terrorism in North-central Nigeria, Benin",0,Premium Times,Verified_Real
Doctors suspend strike in Akwa Ibom after EFCC chair’s apology,0,Premium Times,Verified_Real
"URGENT SHARE NOW: CSOS CONDEMN BORNO SCHOOLCHILDREN ABDUCTION, DEMAND SECURITY OVERHAUL DON'T IGNORE THIS!",1,Synthetic_Augmentation,Synthetic_Fake
YOU WON'T BELIEVE: Modern Slavery: Inside Nigerian communities where children are sold into marriage (II) SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
SPECIAL REPORT: How families coped with 10-year closure of 23 schools in Oyo,0,Premium Times,Verified_Real
YOU WON'T BELIEVE: INVESTIGATION: INSIDE NIGERIAN COMMUNITIES WHERE CHILDREN ARE FORCED INTO MARRIAGE (1) FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
Add New Playlist,0,Premium Times,Verified_Real
BREAKING NEWS: Fiscal Breach Uncovered: How Imo under Uzodinma spent N101.5 billion in unapproved funds !!!,1,Synthetic_Augmentation,Synthetic_Fake
Court begins contempt proceedings against FCCPC over alleged breach of digital lending order,0,Premium Times,Verified_Real
Oil-well Dispute: Inside the report that restores Cross River’s hope,0,Premium Times,Verified_Real
"Soludo swears in 18 commissioners, four others",0,Premium Times,Verified_Real
"URGENT SHARE NOW: South Africa doesn’t have a leadership crisis: It has a humanity crisis, By Nqobile Pamela Xaba READ AND SHARE!",1,Synthetic_Augmentation,Synthetic_Fake
"PenCom, NLC move against pension non-remittance by employers",0,Premium Times,Verified_Real
BREAKING NEWS: EXCLUSIVE: Why Tinubu fired Wale Edun as finance minister DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
Retrieve your password,0,Premium Times,Verified_Real
Projects & Partnerships,0,Premium Times,Verified_Real
Resource Curse? The only school in this Akwa Ibom oil community lies in ruins,0,Premium Times,Verified_Real
Retrieve your password,0,Premium Times,Verified_Real
SHOCKING!!! Abia inaugurates biogas pilot project to drive renewable energy – Official DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
YOU WON'T BELIEVE: EFCC hands over recovered N837million to Katsina government SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
BREAKING NEWS: EXCLUSIVE: Why Tinubu fired Wale Edun as finance minister !!!,1,Synthetic_Augmentation,Synthetic_Fake
"BREAKING NEWS: 2027: DAFINONE DEFEATS OMO-AGEGE, WINS APC SENATORIAL TICKET IN DELTA READ AND SHARE!",1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: SOUTH AFRICA DOESN’T HAVE A LEADERSHIP CRISIS: IT HAS A HUMANITY CRISIS, BY NQOBILE PAMELA XABA FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
YOU WON'T BELIEVE: INVESTIGATION: Inside Nigerian communities where children are forced into marriage (1) !!!,1,Synthetic_Augmentation,Synthetic_Fake
Resource Curse? The only school in this Akwa Ibom oil community lies in ruins,0,Premium Times,Verified_Real
BREAKING NEWS: RESOURCE CURSE? THE ONLY SCHOOL IN THIS AKWA IBOM OIL COMMUNITY LIES IN RUINS DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
"WHO says finances stabilised after restructuring, funding shocks",0,Premium Times,Verified_Real
YOU WON'T BELIEVE: Oloyede made JAMB model for Nigeria’s public institutions – Cleric READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
"FG to scale up caregiver training, certification to boost care economy",0,Premium Times,Verified_Real
Modern Slavery: Inside Nigerian communities where children are sold into marriage (II),0,Premium Times,Verified_Real
SHOCKING!!! AFCON 2027: Super Eagles await opponents as CAF conducts qualifiers draw in Cairo READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: 2027: ‘I’M 63, YOU CAN’T CALL ME BOY, BE CAREFUL!’ KANO GOVERNOR WARNS KWANKWASO READ AND SHARE!",1,Synthetic_Augmentation,Synthetic_Fake
SHOCKING!!! APC PRIMARIES: THUGS ATTACK ELECTORAL OFFICIAL IN KADUNA FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
"CONFIRMED!!! Eid and the epidemic of empty pockets, By Reuben Abati DON'T IGNORE THIS!",1,Synthetic_Augmentation,Synthetic_Fake
"YOU WON'T BELIEVE: Candidate selection or civilian coup?, By Dakuku Peterside DON'T IGNORE THIS!",1,Synthetic_Augmentation,Synthetic_Fake
SHOCKING!!! CBN retains interest rate at 26.5% !!!,1,Synthetic_Augmentation,Synthetic_Fake
"SHOCKING!!! South Africa doesn’t have a leadership crisis: It has a humanity crisis, By Nqobile Pamela Xaba READ AND SHARE!",1,Synthetic_Augmentation,Synthetic_Fake
"YOU WON'T BELIEVE: Okowa defeats Ned Nwoko, wins APC Delta North senatorial ticket DON'T IGNORE THIS!",1,Synthetic_Augmentation,Synthetic_Fake
"YOU WON'T BELIEVE: FAMILY PROTEST OVER EL-RUFAI’S DETENTION BY SSS, HEALTHCARE ACCESS, ICPC SPEAKS FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
"AFCON 2027 Qualifiers: Nigeria to battle Madagascar, Guinea-Bissau for ticket",0,Premium Times,Verified_Real
House of Assembly member wins APC ticket in Abia South District,0,Premium Times,Verified_Real
BREAKING NEWS: SPECIAL REPORT: How families coped with 10-year closure of 23 schools in Oyo FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
SHOCKING!!! OIL-WELL DISPUTE: INSIDE THE REPORT THAT RESTORES CROSS RIVER’S HOPE SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
BREAKING NEWS: SPECIAL REPORT: Nigeria’s maritime university upgrade stalls as billions flow into repealed academy DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
YOU WON'T BELIEVE: SPECIAL REPORT: NIGERIA’S MARITIME UNIVERSITY UPGRADE STALLS AS BILLIONS FLOW INTO REPEALED ACADEMY !!!,1,Synthetic_Augmentation,Synthetic_Fake
CONFIRMED!!! CBN RETAINS INTEREST RATE AT 26.5% FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
"Oyedele unveils Tax Ombud website, digital portal to strengthen taxpayer protection",0,Premium Times,Verified_Real
SHOCKING!!! EXCLUSIVE: Why Tinubu fired Wale Edun as finance minister FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
"2027: Despite forgery scandal, Wike’s PDP faction clears ex-Minister Uche Nnaji",0,Premium Times,Verified_Real
"Eid and the epidemic of empty pockets, By Reuben Abati",0,Premium Times,Verified_Real
"South Africa doesn’t have a leadership crisis: It has a humanity crisis, By Nqobile Pamela Xaba",0,Premium Times,Verified_Real
URGENT SHARE NOW: ﻿UCTH CMD says relocation of medical professionals gradually reducing DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
EFCC secures final forfeiture of jet linked to NNPC power project probe,0,Premium Times,Verified_Real
Judge rules on SSS lawyer’s complaint of El-Rufai family’s alleged inciteful conduct,0,Premium Times,Verified_Real
Our Digital Network,0,Premium Times,Verified_Real
CONFIRMED!!! Oil-well Dispute: Inside the report that restores Cross River’s hope FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
"Sterling Holdco to raise fresh $400 million through debt, equity instruments",0,Premium Times,Verified_Real
YOU WON'T BELIEVE: EXCLUSIVE: Why Tinubu fired Wale Edun as finance minister !!!,1,Synthetic_Augmentation,Synthetic_Fake
"YOU WON'T BELIEVE: CONTENT MONETISATION: THE INTERNET IS REWARDING HARM, AND WOMEN ARE PAYING THE PRICE, BY CHIOMA AGWUEGBO FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
Fiscal Breach Uncovered: How Imo under Uzodinma spent N101.5 billion in unapproved funds,0,Premium Times,Verified_Real
YOU WON'T BELIEVE: SPECIAL REPORT: How families coped with 10-year closure of 23 schools in Oyo DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
SHOCKING!!! ﻿UCTH CMD SAYS RELOCATION OF MEDICAL PROFESSIONALS GRADUALLY REDUCING DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
Cross River senator rejects APC primary election results,0,Premium Times,Verified_Real
"SHOCKING!!! SOUTH AFRICA DOESN’T HAVE A LEADERSHIP CRISIS: IT HAS A HUMANITY CRISIS, BY NQOBILE PAMELA XABA FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
SHOCKING!!! TOGO REMOVES VISA REQUIREMENT FOR AFRICAN NATIONALS !!!,1,Synthetic_Augmentation,Synthetic_Fake
"Inside the informant networks undermining Nigeria’s anti-banditry campaign, By Samuel Aruwan",0,Premium Times,Verified_Real
"CONFIRMED!!! 2027: ‘I’M 63, YOU CAN’T CALL ME BOY, BE CAREFUL!’ KANO GOVERNOR WARNS KWANKWASO FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
"FAAN announces additional health screening measures, enhanced Ebola surveillance at Nigerian airports",0,Premium Times,Verified_Real
CONFIRMED!!! INVESTIGATION: INSIDE NIGERIAN COMMUNITIES WHERE CHILDREN ARE FORCED INTO MARRIAGE (1) SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
Fiscal Breach Uncovered: How Imo under Uzodinma spent N101.5 billion in unapproved funds,0,Premium Times,Verified_Real
CONFIRMED!!! EFCC apologises to doctors over Uyo hospital incident DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
SPECIAL REPORT: How families coped with 10-year closure of 23 schools in Oyo,0,Premium Times,Verified_Real
"Thugs disrupt APC senatorial primary in Ondo, shoot senator’s car",0,Premium Times,Verified_Real
SPECIAL REPORT: Nigeria’s maritime university upgrade stalls as billions flow into repealed academy,0,Premium Times,Verified_Real
CONFIRMED!!! TRUMP SAYS HE CALLED OFF RENEWED ATTACK ON IRAN AT GULF STATES’ REQUEST !!!,1,Synthetic_Augmentation,Synthetic_Fake
"WHO declares Ebola outbreak in DRC, Uganda global health emergency",0,Premium Times,Verified_Real
"Eid and the epidemic of empty pockets, By Reuben Abati",0,Premium Times,Verified_Real
"DHQ dismisses claims of terrorist base in South-west, intensifies search for abducted Oyo pupils",0,Premium Times,Verified_Real
"NDC as the new frontier of opposition, By Majeed Dahiru",0,Premium Times,Verified_Real
ADC screens over 70 governorship aspirants ahead of primaries,0,Premium Times,Verified_Real
Fiscal Breach Uncovered: How Imo under Uzodinma spent N101.5 billion in unapproved funds,0,Premium Times,Verified_Real
"SHOCKING!!! Inside the informant networks undermining Nigeria’s anti-banditry campaign, By Samuel Aruwan DON'T IGNORE THIS!",1,Synthetic_Augmentation,Synthetic_Fake
BREAKING NEWS: APC Primaries: Adebule emerges Lagos West candidate unopposed DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
"Okowa defeats Ned Nwoko, wins APC Delta North senatorial ticket",0,Premium Times,Verified_Real
"Aspirants reject result of APC primary in Ekiti, demand cancellation",0,Premium Times,Verified_Real
"Gowon Memoir: Jonathan, Sultan, rally Nigerians to preserve history",0,Premium Times,Verified_Real
"Cattle destroy farm in Abia community, herders’ whereabouts unknown",0,Premium Times,Verified_Real
YOU WON'T BELIEVE: INVESTIGATION: INSIDE NIGERIAN COMMUNITIES WHERE CHILDREN ARE FORCED INTO MARRIAGE (1) FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
URGENT SHARE NOW: ONDO GOVT CLOSES SCHOOLS FOR APC ASSEMBLY PRIMARIES AFTER MONDAY’S VIOLENCE FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
"2027: Barau, Shekarau, Kawu emerge as Kano APC senatorial candidates unopposed",0,Premium Times,Verified_Real
Another former minister boycotts Gombe APC governorship primary,0,Premium Times,Verified_Real
CONFIRMED!!! Add New Playlist FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
Modern Slavery: Inside Nigerian communities where children are sold into marriage (II),0,Premium Times,Verified_Real
"BREAKING NEWS: Army expands nationwide formations, honours fallen, wounded soldiers !!!",1,Synthetic_Augmentation,Synthetic_Fake
CONFIRMED!!! JUDGE RULES ON SSS LAWYER’S COMPLAINT OF EL-RUFAI FAMILY’S ALLEGED INCITEFUL CONDUCT DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
BREAKING NEWS: JUDGE RULES ON SSS LAWYER’S COMPLAINT OF EL-RUFAI FAMILY’S ALLEGED INCITEFUL CONDUCT FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
Oil-well Dispute: Inside the report that restores Cross River’s hope,0,Premium Times,Verified_Real
CONFIRMED!!! OIL-WELL DISPUTE: INSIDE THE REPORT THAT RESTORES CROSS RIVER’S HOPE DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
SHOCKING!!! Resource Curse? The only school in this Akwa Ibom oil community lies in ruins FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
How some people claimed I planned to kill Tinubu to take over power – VP Shettima,0,Premium Times,Verified_Real
Oron elders decry failed take-off of maritime university four years after establishment,0,Premium Times,Verified_Real
BREAKING NEWS: Oil-well Dispute: Inside the report that restores Cross River’s hope READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
"Eid and the epidemic of empty pockets, By Reuben Abati",0,Premium Times,Verified_Real
"2027: Orji Kalu, Atuma win APC senatorial tickets in Abia",0,Premium Times,Verified_Real
‎Ondo doctors threaten action over alleged decline in welfare and manpower.,0,Premium Times,Verified_Real
CONFIRMED!!! SPECIAL REPORT: NIGERIA’S MARITIME UNIVERSITY UPGRADE STALLS AS BILLIONS FLOW INTO REPEALED ACADEMY DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
"Candidate selection or civilian coup?, By Dakuku Peterside",0,Premium Times,Verified_Real
Add New Playlist,0,Premium Times,Verified_Real
"CSOs condemn Borno schoolchildren abduction, demand security overhaul",0,Premium Times,Verified_Real
"Chelle picks Osimhen, Lookman for Portugal, Poland friendlies, names seven NPFL stars for Unity Cup",0,Premium Times,Verified_Real
URGENT SHARE NOW: TRUMP SAYS HE CALLED OFF RENEWED ATTACK ON IRAN AT GULF STATES’ REQUEST FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
BREAKING NEWS: INVESTIGATION: INSIDE NIGERIAN COMMUNITIES WHERE CHILDREN ARE FORCED INTO MARRIAGE (1) READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
"Candidate selection or civilian coup?, By Dakuku Peterside",0,Premium Times,Verified_Real
CONFIRMED!!! FALANA PETITIONS AFRICAN COMMISSION OVER XENOPHOBIA ATTACKS IN SOUTH AFRICA SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
"Eid and the epidemic of empty pockets, By Reuben Abati",0,Premium Times,Verified_Real
"SHOCKING!!! NIGERIA POLICE BUSTS TRAFFICKING SYNDICATE, RESCUES 30 MALIANS, ARRESTS 13 SUSPECTS FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
"NHRC records 266,787 human rights complaints in April, as reported violations surge",0,Premium Times,Verified_Real
URGENT SHARE NOW: CBN RETAINS INTEREST RATE AT 26.5% DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: NDC AS THE NEW FRONTIER OF OPPOSITION, BY MAJEED DAHIRU FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
Nigerian athlete shot dead days before MBA graduation in United States,0,Premium Times,Verified_Real
"SHOCKING!!! 11 YEARS AGO, DESMOND ELLIOT SWAPPED COSTUMES FOR GAVEL, NOW HE FACES TOUGH SURVIVAL BATTLE FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
"Candidate selection or civilian coup?, By Dakuku Peterside",0,Premium Times,Verified_Real
SPECIAL REPORT: Nigeria’s maritime university upgrade stalls as billions flow into repealed academy,0,Premium Times,Verified_Real
"South Africa doesn’t have a leadership crisis: It has a humanity crisis, By Nqobile Pamela Xaba",0,Premium Times,Verified_Real
Oil-well Dispute: Inside the report that restores Cross River’s hope,0,Premium Times,Verified_Real
SHOCKING!!! ADD NEW PLAYLIST DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
SPECIAL REPORT: How families coped with 10-year closure of 23 schools in Oyo,0,Premium Times,Verified_Real
"YOU WON'T BELIEVE: Enugu, Chinese firm launch digital training for students SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: EU, UNODC, ECOWAS back Nigeria’s 2026-2030 drug control plan SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
EXCLUSIVE: Why Tinubu fired Wale Edun as finance minister,0,Premium Times,Verified_Real
YOU WON'T BELIEVE: JURY BEGINS DELIBERATION IN DIEZANI ALISON-MADUEKE’S BRIBERY TRIAL !!!,1,Synthetic_Augmentation,Synthetic_Fake
"Candidate selection or civilian coup?, By Dakuku Peterside",0,Premium Times,Verified_Real
"Chelle picks Osimhen, Lookman for Portugal, Poland friendlies, names seven NPFL stars for Unity Cup",0,Premium Times,Verified_Real
"Enugu, Chinese firm launch digital training for students",0,Premium Times,Verified_Real
SHOCKING!!! ONDO GOVT CLOSES SCHOOLS FOR APC ASSEMBLY PRIMARIES AFTER MONDAY’S VIOLENCE SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
CONFIRMED!!! CBN RETAINS INTEREST RATE AT 26.5% SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
SHOCKING!!! Our Digital Network SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
CBN retains interest rate at 26.5%,0,Premium Times,Verified_Real
YOU WON'T BELIEVE: MODERN SLAVERY: INSIDE NIGERIAN COMMUNITIES WHERE CHILDREN ARE SOLD INTO MARRIAGE (II) SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
BREAKING NEWS: EXCLUSIVE: WHY TINUBU FIRED WALE EDUN AS FINANCE MINISTER SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
"SHOCKING!!! South Africa doesn’t have a leadership crisis: It has a humanity crisis, By Nqobile Pamela Xaba FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
URGENT SHARE NOW: RESOURCE CURSE? THE ONLY SCHOOL IN THIS AKWA IBOM OIL COMMUNITY LIES IN RUINS DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
Jury begins deliberation in Diezani Alison-Madueke’s bribery trial,0,Premium Times,Verified_Real
INVESTIGATION: Inside Nigerian communities where children are forced into marriage (1),0,Premium Times,Verified_Real
"South Africa doesn’t have a leadership crisis: It has a humanity crisis, By Nqobile Pamela Xaba",0,Premium Times,Verified_Real
CONFIRMED!!! INVESTIGATION: INSIDE NIGERIAN COMMUNITIES WHERE CHILDREN ARE FORCED INTO MARRIAGE (1) SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
"BREAKING NEWS: CHELLE PICKS OSIMHEN, LOOKMAN FOR PORTUGAL, POLAND FRIENDLIES, NAMES SEVEN NPFL STARS FOR UNITY CUP READ AND SHARE!",1,Synthetic_Augmentation,Synthetic_Fake
URGENT SHARE NOW: APC primaries sweep out over 50 reps ahead of 2027 elections DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
CONFIRMED!!! Togo removes visa requirement for African nationals SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: CANDIDATE SELECTION OR CIVILIAN COUP?, BY DAKUKU PETERSIDE SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
YOU WON'T BELIEVE: Falana petitions African Commission over xenophobia attacks in South Africa READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
CONFIRMED!!! JUDGE RULES ON SSS LAWYER’S COMPLAINT OF EL-RUFAI FAMILY’S ALLEGED INCITEFUL CONDUCT FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
SHOCKING!!! SPECIAL REPORT: How families coped with 10-year closure of 23 schools in Oyo SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
SPECIAL REPORT: Nigeria’s maritime university upgrade stalls as billions flow into repealed academy,0,Premium Times,Verified_Real
APC primaries sweep out over 50 reps ahead of 2027 elections,0,Premium Times,Verified_Real
Flood Threat: NEMA launches response campaign in Rivers,0,Premium Times,Verified_Real
Late arrival of officials stalls APC’s state assembly primaries in Lagos,0,Premium Times,Verified_Real
"URGENT SHARE NOW: JUST IN: PANTAMI WITHDRAWS FROM GOMBE APC GOVERNORSHIP PRIMARIES, GIVES REASONS DON'T IGNORE THIS!",1,Synthetic_Augmentation,Synthetic_Fake
Oil-well Dispute: Inside the report that restores Cross River’s hope,0,Premium Times,Verified_Real
"YOU WON'T BELIEVE: CATTLE DESTROY FARM IN ABIA COMMUNITY, HERDERS’ WHEREABOUTS UNKNOWN READ AND SHARE!",1,Synthetic_Augmentation,Synthetic_Fake
BREAKING NEWS: INVESTIGATION: Inside Nigerian communities where children are forced into marriage (1) FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
UPDATED: Makinde-backed PDP adopts Jonathan as sole presidential candidate,0,Premium Times,Verified_Real
Lawyers critical to ending corruption in Nigeria – NBA committee,0,Premium Times,Verified_Real
URGENT SHARE NOW: EXCLUSIVE: Why Tinubu fired Wale Edun as finance minister SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
Resource Curse? The only school in this Akwa Ibom oil community lies in ruins,0,Premium Times,Verified_Real
SHOCKING!!! Arsenal crowned Premier League champions after Man City stumble at Bournemouth SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
YOU WON'T BELIEVE: Resource Curse? The only school in this Akwa Ibom oil community lies in ruins !!!,1,Synthetic_Augmentation,Synthetic_Fake
"Sowore refuses to enter defence in cyber-bullying trial, writes Chief Judge for case transfer",0,Premium Times,Verified_Real
SHOCKING!!! SPECIAL REPORT: How families coped with 10-year closure of 23 schools in Oyo DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
Fiscal Breach Uncovered: How Imo under Uzodinma spent N101.5 billion in unapproved funds,0,Premium Times,Verified_Real
Oil-well Dispute: Inside the report that restores Cross River’s hope,0,Premium Times,Verified_Real
